ip_address,country_name,abuse_score,attack_categories,total_reports,isp,is_tor,last_reported_at
77.90.185.248,Germany,100,"Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",799,Limited Network LTD,False,2026-07-31
69.5.169.94,Germany,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",2945,Infrawatch Limited,False,2026-07-31
209.99.185.81,Switzerland,100,"DDoS Attack, FTP Brute-Force, Phishing, Web Spam, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",301,SKN Subnet & Telecom Ltd,False,2026-07-31
217.60.195.64,Netherlands,100,"Brute-Force, Web App Attack, SSH Abuse",232,SWISSNET LLC,False,2026-07-31
128.14.225.164,Germany,100,"DDoS Attack, Ping of Death, Web Spam, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",17457,UCLOUD,False,2026-07-31
51.15.59.186,Netherlands,100,"Port Scan, Hacking, Brute-Force",10902,ONLINE SAS NL,False,2026-07-31
191.101.59.16,United Kingdom,100,"Brute-Force, Web App Attack, SSH Abuse",827,Internet Utilities Europe and Asia Limited,False,2026-07-31
69.5.169.27,Germany,100,"Port Scan, Hacking, Brute-Force, Exploited Host",3571,Infrawatch Limited,False,2026-07-31
69.5.169.63,Germany,100,"DNS Compromise, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",3473,Infrawatch Limited,False,2026-07-31
150.241.113.163,Germany,100,"Port Scan, Hacking, Brute-Force, SSH Abuse",2902,"Cloud Hosting Solutions, Limited.",False,2026-07-31
54.38.52.18,Poland,100,"Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",26011,OVH Sp. z o. o.,False,2026-07-31
69.5.169.127,Germany,100,"Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse, IoT Targeted",3985,Infrawatch Limited,False,2026-07-31
193.32.162.71,Netherlands,100,"Email Spam, Spoofing, Brute-Force, Web App Attack",5370,UNMANAGED LTD,False,2026-07-31
194.88.98.126,Germany,100,"Fraud VoIP, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",3567,Infrawatch Limited,False,2026-07-31
4.184.185.91,Germany,100,"Fraud Orders, DDoS Attack, FTP Brute-Force, Phishing, Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",525,Microsoft Corporation,False,2026-07-31
90.150.172.17,Russia,100,"Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",1045,Dynamic distribution IP's for broadband services,False,2026-07-31
151.59.152.36,Italy,100,"Port Scan, Brute-Force, Web App Attack, SSH Abuse",72,WIND TRE S.P.A.,False,2026-07-31
94.154.43.161,Netherlands,100,"Port Scan, Hacking, Brute-Force",129,Storm Industries LLC,False,2026-07-31
213.166.84.55,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",2839,Infrawatch Limited,False,2026-07-31
2.57.122.238,Netherlands,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",221768,TECHOFF SRV LIMITED,False,2026-07-31
213.166.84.53,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host",2372,Infrawatch Limited,False,2026-07-31
23.176.184.152,Netherlands,100,"Port Scan, Brute-Force, Web App Attack",11167,Netiface Limited,False,2026-07-31
188.240.59.58,United Kingdom,100,"FTP Brute-Force, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",1502,Infrawatch Limited,False,2026-07-31
5.252.83.223,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",216,Internet Utilities Europe and Asia Limited,False,2026-07-31
69.5.169.85,Germany,100,"DDoS Attack, Ping of Death, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",3515,Infrawatch Limited,False,2026-07-31
69.5.169.161,Germany,100,"DDoS Attack, Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse, IoT Targeted",3931,Infrawatch Limited,False,2026-07-31
45.156.87.234,Netherlands,100,"Port Scan, Hacking, Brute-Force, SSH Abuse",2343,TechTies Inc.,False,2026-07-31
69.5.169.91,Germany,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",3581,Infrawatch Limited,False,2026-07-31
193.176.31.227,Netherlands,100,"DDoS Attack, Ping of Death, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",2087,Infrawatch Limited,False,2026-07-31
194.88.98.125,Germany,100,"Fraud VoIP, Open Proxy, Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, IoT Targeted",3587,Infrawatch Limited,False,2026-07-31
91.191.209.46,Bulgaria,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",16204,VDS and Hosting,False,2026-07-31
179.43.134.114,Switzerland,100,"Web Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1138,PRIVATE LAYER INC,False,2026-07-31
86.54.31.38,Netherlands,100,"Phishing, Web Spam, Email Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",29671,Black HOST Ltd.,False,2026-07-31
85.11.167.7,Netherlands,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",16853,TechTies Inc.,False,2026-07-31
185.36.81.23,Lithuania,100,"Web Spam, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",4012,Cloud hosting,False,2026-07-31
95.52.199.137,Russia,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack",282,Komi branch of the PJSC Rostelecom North-West Region,False,2026-07-31
171.25.158.97,Sweden,100,"Port Scan, Brute-Force, SSH Abuse",1010,Vaxjo NET C2IP,False,2026-07-31
86.62.34.244,Austria,100,"DDoS Attack, Web Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",61,powered by ANX,False,2026-07-31
209.99.188.168,Switzerland,100,"Port Scan, Hacking, Brute-Force, Exploited Host",352,SKN Subnet & Telecom Ltd,False,2026-07-31
45.91.64.6,Russia,100,"Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",24281,F6,False,2026-07-31
89.248.172.10,Netherlands,100,"DNS Poisoning, DDoS Attack, Fraud VoIP, Open Proxy, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",2584,FiberXpress BV,False,2026-07-31
69.5.169.40,Germany,100,"Phishing, Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",3655,Infrawatch Limited,False,2026-07-31
69.5.169.177,Germany,100,"Fraud VoIP, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",4206,Infrawatch Limited,False,2026-07-31
85.217.140.53,France,100,"Port Scan, Hacking, Brute-Force, Exploited Host",12476,NL MODAT,False,2026-07-31
31.77.146.148,Netherlands,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",232,play2go.cloud - Cheap and reliable hosting,False,2026-07-31
47.245.143.183,Germany,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack",924,Alibaba Cloud LLC,False,2026-07-31
160.119.76.58,Netherlands,100,"Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse, IoT Targeted",1230,HostUS Solutions LLC,False,2026-07-31
188.240.59.53,United Kingdom,100,"DDoS Attack, Ping of Death, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1691,Infrawatch Limited,False,2026-07-31
5.99.196.202,Italy,100,"Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse",7496,Telecom Italia S.p.A.,False,2026-07-31
164.92.240.151,Germany,100,"Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",1241,"DigitalOcean, LLC",False,2026-07-31
193.180.125.157,Sweden,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",828,Kopings Kabel-TV AB,False,2026-07-31
158.94.210.205,Netherlands,100,"Phishing, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, SSH Abuse",795,OMEGATECH,False,2026-07-31
160.119.76.57,Netherlands,100,"DDoS Attack, Ping of Death, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",1492,HostUS Solutions LLC,False,2026-07-31
45.148.101.101,Finland,100,"DNS Compromise, DNS Poisoning, DDoS Attack, FTP Brute-Force, Ping of Death, Phishing, Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, Spoofing, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",717,GLOBAL CONNECTIVITY SOLUTIONS LLP,False,2026-07-31
45.142.193.169,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",24686,Limited Network LTD,False,2026-07-31
31.14.254.16,United Kingdom,100,"DDoS Attack, FTP Brute-Force, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1758,Infrawatch Limited,False,2026-07-31
51.159.110.167,France,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",33645,Scaleway,False,2026-07-31
31.14.254.59,United Kingdom,100,"DDoS Attack, Ping of Death, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",1208,Infrawatch Limited,False,2026-07-31
188.240.59.8,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",1425,Infrawatch Limited,False,2026-07-31
4.210.91.174,Ireland,100,"Hacking, Brute-Force, SSH Abuse",14620,Microsoft Corporation,False,2026-07-31
193.32.209.226,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse",3686,Infrawatch Limited,False,2026-07-31
78.128.114.102,Bulgaria,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",13804,Tamatiya EOOD,False,2026-07-31
92.124.133.35,Russia,100,"Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack",3651,OJSC Sibirtelecom,False,2026-07-31
89.134.215.43,Hungary,100,"Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",219,2Connect Telecommunications Infrastructure & Network Services Ltd.,False,2026-07-31
81.177.141.233,Russia,100,"DDoS Attack, Port Scan, Hacking, Brute-Force, SSH Abuse",1046,Avguro Technologies Ltd. Hosting service provider,False,2026-07-31
95.87.248.223,Bulgaria,100,"Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",5538,Vivacom Bulgaria EAD,False,2026-07-31
80.94.92.145,Netherlands,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Brute-Force",5863,TECHOFF SRV LIMITED,False,2026-07-31
193.176.29.15,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host",3143,Infrawatch Limited,False,2026-07-31
65.21.2.176,Finland,100,"DDoS Attack, Hacking, Brute-Force, SSH Abuse",165,Hetzner Online GmbH,False,2026-07-31
172.235.173.150,Netherlands,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",3606,Linode,False,2026-07-31
193.163.125.224,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",10226,Driftnet Ltd,False,2026-07-31
62.210.142.166,France,100,"DNS Compromise, DDoS Attack, Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",508,Scaleway Dedibox,False,2026-07-31
45.156.87.91,Netherlands,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, SSH Abuse",4897,TechTies Inc.,False,2026-07-31
87.115.187.195,United Kingdom,100,"DNS Compromise, DNS Poisoning, DDoS Attack, Ping of Death, Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",428,thn-ag1,False,2026-07-31
92.118.39.225,Netherlands,100,"Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack",6401,DMZHOST,False,2026-07-31
80.94.92.179,Netherlands,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",16787,TECHOFF SRV LIMITED,False,2026-07-31
217.146.80.122,United Kingdom,100,"Phishing, Email Spam, Port Scan, Hacking, Brute-Force, SSH Abuse",2761,Infrawatch Limited,False,2026-07-31
193.32.162.27,Netherlands,100,"Port Scan, Hacking, Brute-Force, SSH Abuse",3032,UNMANAGED LTD,False,2026-07-31
51.75.247.133,France,100,"DDoS Attack, FTP Brute-Force, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse, IoT Targeted",311,OVH SAS,False,2026-07-31
34.79.87.63,Belgium,100,"DDoS Attack, FTP Brute-Force, Web Spam, Email Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, IoT Targeted",398,Google LLC,False,2026-07-31
160.119.76.51,Netherlands,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",1100,HostUS Solutions LLC,False,2026-07-31
20.203.135.57,Switzerland,100,"DDoS Attack, Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",622,Microsoft Corporation,False,2026-07-31
45.133.173.196,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse",210,Internet Utilities Europe and Asia Limited,False,2026-07-31
147.45.48.189,Russia,100,"Port Scan, Hacking, Brute-Force, SSH Abuse, IoT Targeted",100,GLOBAL INTERNET SOLUTIONS LLC,False,2026-07-31
195.230.103.249,Germany,100,"Fraud VoIP, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",3842,about-asi.recordedfuture.com,False,2026-07-31
31.41.84.98,Poland,100,"Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",4891,Telekom System sp.z o.o.,False,2026-07-31
130.193.25.11,Germany,100,"DDoS Attack, Ping of Death, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",509,DGC AG,False,2026-07-31
213.186.255.54,Finland,100,"Port Scan, Brute-Force, SSH Abuse",287,DNA Oyj,False,2026-07-31
196.251.121.129,Ukraine,100,"Phishing, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",174,internet-security,False,2026-07-31
85.217.140.34,France,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",13599,NL MODAT,False,2026-07-31
195.206.182.208,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",2500,Infrawatch Limited,False,2026-07-31
87.106.65.126,United Kingdom,100,"FTP Brute-Force, Hacking, Brute-Force, SSH Abuse",8471,IONOS SE,False,2026-07-31
193.163.125.61,United Kingdom,100,"Phishing, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",11452,Driftnet Ltd,False,2026-07-31
194.88.98.120,Germany,100,"DDoS Attack, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",3474,Infrawatch Limited,False,2026-07-31
85.217.140.42,France,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",13766,NL MODAT,False,2026-07-31
54.38.180.48,France,100,"DDoS Attack, Ping of Death, Web Spam, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, SSH Abuse",843,OVH SAS,False,2026-07-31
69.5.169.23,Germany,100,"Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",3777,Infrawatch Limited,False,2026-07-31
90.229.186.166,Sweden,100,"DDoS Attack, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, IoT Targeted",431,Telia Network Services,False,2026-07-31
69.5.169.178,Germany,100,"DDoS Attack, Fraud VoIP, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",3184,Infrawatch Limited,False,2026-07-31
69.5.169.253,Germany,100,"FTP Brute-Force, Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",3950,Infrawatch Limited,False,2026-07-31
69.5.169.159,Germany,100,"Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",4050,Infrawatch Limited,False,2026-07-31
139.162.251.127,United Kingdom,100,"DDoS Attack, Email Spam, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",1078,139.162.0.0/16,False,2026-07-31
45.135.193.115,Germany,100,"DNS Compromise, DNS Poisoning, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",187,Pfcloud UG,False,2026-07-31
64.89.163.145,Germany,100,"DDoS Attack, Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host, SSH Abuse, IoT Targeted",2172,Meowcore Softworks LLC,False,2026-07-31
193.124.20.254,Germany,100,"Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",6500,Infrawatch Limited,False,2026-07-31
85.143.114.59,Russia,100,"DDoS Attack, Phishing, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",74,National Research Nuclear University 'MEPhI',False,2026-07-31
77.239.124.249,Netherlands,100,"FTP Brute-Force, Port Scan, Brute-Force, SSH Abuse",1172,RocketCloud,False,2026-07-31
185.93.89.39,Netherlands,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",3010,Limited Network LTD,False,2026-07-31
64.89.161.56,Luxembourg,100,"Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",1488,Ghosty Networks LLC,False,2026-07-31
93.174.93.12,Netherlands,100,"DDoS Attack, Web Spam, Email Spam, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",27800,FiberXpress BV,False,2026-07-31
93.197.111.26,Germany,100,"Web Spam, Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",91,Deutsche Telekom AG,False,2026-07-31
188.240.59.21,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",1835,Infrawatch Limited,False,2026-07-31
85.217.140.49,France,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",13732,NL MODAT,False,2026-07-31
160.119.76.46,Netherlands,100,"Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",856,HostUS Solutions LLC,False,2026-07-31
85.152.57.60,Spain,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",5372,TeleCable,False,2026-07-31
85.217.140.27,France,100,"DDoS Attack, Ping of Death, Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",13214,NL MODAT,False,2026-07-31
160.119.71.135,Netherlands,100,"Port Scan, Hacking, Brute-Force, Exploited Host",2701,Cloud Hosting,False,2026-07-31
147.135.252.145,France,100,"DDoS Attack, Web Spam, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",362,OVH SAS,False,2026-07-31
213.166.84.56,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",2904,Infrawatch Limited,False,2026-07-31
5.181.124.40,United Kingdom,100,"DDoS Attack, Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",260,Internet Utilities Europe and Asia Limited,False,2026-07-31
85.217.140.50,France,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack",13895,NL MODAT,False,2026-07-31
54.36.99.29,France,100,"Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse",5463,OVH SAS,False,2026-07-31
89.37.172.144,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",2527,Infrawatch Limited,False,2026-07-31
31.14.254.36,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",1550,Infrawatch Limited,False,2026-07-31
69.5.169.98,Germany,100,"Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse, IoT Targeted",3481,Infrawatch Limited,False,2026-07-31
193.163.125.7,United Kingdom,100,"Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",10802,Driftnet Ltd,False,2026-07-31
69.5.169.142,Germany,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",3973,Infrawatch Limited,False,2026-07-31
160.119.76.34,Netherlands,100,"Port Scan, Hacking, Brute-Force, Web App Attack",626,HostUS Solutions LLC,False,2026-07-31
172.187.176.207,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",33,Microsoft Limited,False,2026-07-31
217.60.195.220,Netherlands,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",53,SWISSNET LLC,False,2026-07-31
20.91.139.111,Sweden,100,"DDoS Attack, FTP Brute-Force, Ping of Death, Web Spam, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",597,Microsoft Corporation,False,2026-07-31
92.27.157.252,United Kingdom,100,"DDoS Attack, Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse, IoT Targeted",10756,TalkTalk Communications Limited,False,2026-07-31
160.119.76.30,Netherlands,100,"Port Scan, Hacking, Brute-Force, Web App Attack",639,HostUS Solutions LLC,False,2026-07-31
64.89.163.85,Germany,100,"DDoS Attack, Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",3090,Meowcore Softworks LLC,False,2026-07-31
141.98.233.84,Belgium,100,"Port Scan, Hacking, Brute-Force, SSH Abuse",2710,GLOBAL CONNECTIVITY SOLUTIONS LLP,False,2026-07-31
46.101.184.11,Germany,100,"DDoS Attack, Ping of Death, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",227,"DigitalOcean, LLC",False,2026-07-31
20.203.148.31,Switzerland,100,"DDoS Attack, Web Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",223,Microsoft Corporation,False,2026-07-31
31.173.66.222,Russia,100,"Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",3697,PJSC MegaFon,False,2026-07-31
195.178.110.102,Andorra,100,"DDoS Attack, Web Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",2744,TECHOFF SRV LIMITED,False,2026-07-31
196.196.150.5,Spain,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",6329,SA,False,2026-07-31
46.44.0.185,Russia,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",3043,LLC TRC FIORD,False,2026-07-31
62.133.60.87,Germany,100,"Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",4659,GLOBAL CONNECTIVITY SOLUTIONS LLP,False,2026-07-31
78.197.6.173,France,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",4142,Free SAS,False,2026-07-31
130.12.182.230,Slovenia,100,"DDoS Attack, Open Proxy, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",400,Netiface LLC,False,2026-07-31
159.195.67.193,Germany,100,"FTP Brute-Force, Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",76,netcup GmbH,False,2026-07-31
164.92.211.134,Netherlands,100,"Web Spam, Blog Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",529,"DigitalOcean, LLC",False,2026-07-31
79.124.49.226,Bulgaria,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",18333,Tamatiya EOOD,False,2026-07-31
2.57.122.13,Netherlands,100,"DDoS Attack, Web Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",1811,TECHOFF SRV LIMITED,False,2026-07-31
195.140.214.29,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse",6117,Infrawatch Limited,False,2026-07-31
188.43.204.45,Russia,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",3924,TTK,False,2026-07-31
5.226.140.86,United Kingdom,100,"DDoS Attack, Phishing, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1090,Infrawatch Limited,False,2026-07-31
81.19.219.229,United Kingdom,100,"Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1485,Infrawatch Limited,False,2026-07-31
45.82.76.135,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",6102,Detai Prosperous Technologies Limited,False,2026-07-31
193.32.209.240,United Kingdom,100,"Phishing, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",3491,Infrawatch Limited,False,2026-07-31
5.226.140.105,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1182,Infrawatch Limited,False,2026-07-31
195.178.110.132,Andorra,100,"DDoS Attack, Web Spam, Email Spam, VPN IP, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",6354,TECHOFF SRV LIMITED,False,2026-07-31
80.94.92.109,Netherlands,100,"Email Spam, Hacking, Brute-Force, Web App Attack, SSH Abuse",4880,TECHOFF SRV LIMITED,False,2026-07-31
188.240.59.56,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",2367,Infrawatch Limited,False,2026-07-31
